,datetime,usage
11178,20180608T05-05,37699
11179,20180608T04-05,37974
11180,20180608T03-05,39056
11181,20180608T02-05,40899
11182,20180608T01-05,43422
11183,20180608T00-05,46952
11184,20180607T23-05,51074
11185,20180607T22-05,54860
11186,20180607T21-05,56965
11187,20180607T20-05,59219
11188,20180607T19-05,61798
11189,20180607T18-05,64463
11190,20180607T17-05,66048
11191,20180607T16-05,65933
11192,20180607T15-05,64725
11193,20180607T14-05,62622
11194,20180607T13-05,59829
11195,20180607T12-05,56907
11196,20180607T11-05,53593
11197,20180607T10-05,49837
11198,20180607T09-05,46449
11199,20180607T08-05,43835
11200,20180607T07-05,42263
11201,20180607T06-05,40784
11202,20180607T05-05,39864
11203,20180607T04-05,40328
11204,20180607T03-05,41649
11205,20180607T02-05,43761
11206,20180607T01-05,46738
11207,20180607T00-05,50641
11208,20180606T23-05,55068
11209,20180606T22-05,59236
11210,20180606T21-05,61535
11211,20180606T20-05,63885
11212,20180606T19-05,66100
11213,20180606T18-05,67545
11214,20180606T17-05,67885
11215,20180606T16-05,67589
11216,20180606T15-05,66154
11217,20180606T14-05,63689
11218,20180606T13-05,60622
11219,20180606T12-05,57279
11220,20180606T11-05,53476
11221,20180606T10-05,49489
11222,20180606T09-05,46108
11223,20180606T08-05,43760
11224,20180606T07-05,42359
11225,20180606T06-05,40804
11226,20180606T05-05,39826
11227,20180606T04-05,40130
11228,20180606T03-05,41407
11229,20180606T02-05,43632
11230,20180606T01-05,46550
11231,20180606T00-05,50479
11232,20180605T23-05,55076
11233,20180605T22-05,59201
11234,20180605T21-05,61495
11235,20180605T20-05,63939
11236,20180605T19-05,66284
11237,20180605T18-05,67319
11238,20180605T17-05,67291
11239,20180605T16-05,66067
11240,20180605T15-05,64238
11241,20180605T14-05,61481
11242,20180605T13-05,57874
11243,20180605T12-05,54351
11244,20180605T11-05,50499
11245,20180605T10-05,46775
11246,20180605T09-05,43761
11247,20180605T08-05,41409
11248,20180605T07-05,40008
11249,20180605T06-05,38162
11250,20180605T05-05,36934
11251,20180605T04-05,37065
11252,20180605T03-05,38001
11253,20180605T02-05,39645
11254,20180605T01-05,41995
11255,20180605T00-05,45334
11256,20180604T23-05,49448
11257,20180604T22-05,53126
11258,20180604T21-05,54810
11259,20180604T20-05,56546
11260,20180604T19-05,57947
11261,20180604T18-05,58449
11262,20180604T17-05,57928
11263,20180604T16-05,56878
11264,20180604T15-05,55469
11265,20180604T14-05,53610
11266,20180604T13-05,51227
11267,20180604T12-05,49240
11268,20180604T11-05,47015
11269,20180604T10-05,44395
11270,20180604T09-05,42214
11271,20180604T08-05,40651
11272,20180604T07-05,39339
11273,20180604T06-05,37515
11274,20180604T05-05,36391
11275,20180604T04-05,36591
11276,20180604T03-05,37652
11277,20180604T02-05,39386
11278,20180604T01-05,42274
11279,20180604T00-05,46243
11280,20180603T23-05,50739
11281,20180603T22-05,55174
11282,20180603T21-05,57926
11283,20180603T20-05,60084
11284,20180603T19-05,62215
11285,20180603T18-05,63335
11286,20180603T17-05,63156
11287,20180603T16-05,62071
11288,20180603T15-05,60117
11289,20180603T14-05,57671
11290,20180603T13-05,54759
11291,20180603T12-05,51405
11292,20180603T11-05,47891
11293,20180603T10-05,44239
11294,20180603T09-05,40895
11295,20180603T08-05,38464
11296,20180603T07-05,38135
11297,20180603T06-05,38769
11298,20180603T05-05,39531
11299,20180603T04-05,40834
11300,20180603T03-05,42666
11301,20180603T02-05,44963
11302,20180603T01-05,47917
11303,20180603T00-05,51368
11304,20180602T23-05,55103
11305,20180602T22-05,58480
11306,20180602T21-05,61371
11307,20180602T20-05,63289
11308,20180602T19-05,65616
11309,20180602T18-05,66897
11310,20180602T17-05,66964
11311,20180602T16-05,66145
11312,20180602T15-05,64610
11313,20180602T14-05,62374
11314,20180602T13-05,59560
11315,20180602T12-05,56285
11316,20180602T11-05,52467
11317,20180602T10-05,48379
11318,20180602T09-05,44562
11319,20180602T08-05,41515
11320,20180602T07-05,40354
11321,20180602T06-05,40333
11322,20180602T05-05,40532
11323,20180602T04-05,41430
11324,20180602T03-05,42816
11325,20180602T02-05,44752
11326,20180602T01-05,47309
11327,20180602T00-05,51101
11328,20180601T23-05,55093
11329,20180601T22-05,58263
11330,20180601T21-05,60605
11331,20180601T20-05,63215
11332,20180601T19-05,65857
11333,20180601T18-05,67551
11334,20180601T17-05,67889
11335,20180601T16-05,67360
11336,20180601T15-05,65914
11337,20180601T14-05,63370
11338,20180601T13-05,59964
11339,20180601T12-05,56845
11340,20180601T11-05,53361
11341,20180601T10-05,49778
11342,20180601T09-05,46672
11343,20180601T08-05,44249
11344,20180601T07-05,42971
11345,20180601T06-05,41376
11346,20180601T05-05,40482
11347,20180601T04-05,40901
11348,20180601T03-05,42084
11349,20180601T02-05,43963
11350,20180601T01-05,46575
11351,20180601T00-05,50376
11352,20180531T23-05,54638
11353,20180531T22-05,58639
11354,20180531T21-05,60815
11355,20180531T20-05,63091
11356,20180531T19-05,65433
11357,20180531T18-05,66979
11358,20180531T17-05,66994
11359,20180531T16-05,66218
11360,20180531T15-05,64461
11361,20180531T14-05,62033
11362,20180531T13-05,59066
11363,20180531T12-05,56050
11364,20180531T11-05,52827
11365,20180531T10-05,49500
11366,20180531T09-05,46459
11367,20180531T08-05,44127
11368,20180531T07-05,42639
11369,20180531T06-05,40707
11370,20180531T05-05,39608
11371,20180531T04-05,39879
11372,20180531T03-05,41066
11373,20180531T02-05,42965
11374,20180531T01-05,45603
11375,20180531T00-05,49216
11376,20180530T23-05,53710
11377,20180530T22-05,58042
11378,20180530T21-05,60319
11379,20180530T20-05,62789
11380,20180530T19-05,65372
11381,20180530T18-05,66942
11382,20180530T17-05,67169
11383,20180530T16-05,66001
11384,20180530T15-05,64185
11385,20180530T14-05,61857
11386,20180530T13-05,58889
11387,20180530T12-05,55724
11388,20180530T11-05,52412
11389,20180530T10-05,48960
11390,20180530T09-05,45792
11391,20180530T08-05,43350
11392,20180530T07-05,41669
11393,20180530T06-05,39681
11394,20180530T05-05,38672
11395,20180530T04-05,39022
11396,20180530T03-05,40180
11397,20180530T02-05,42189
11398,20180530T01-05,44859
11399,20180530T00-05,48663
11400,20180529T23-05,53420
11401,20180529T22-05,57917
11402,20180529T21-05,60407
11403,20180529T20-05,62945
11404,20180529T19-05,65372
11405,20180529T18-05,66978
11406,20180529T17-05,67283
11407,20180529T16-05,66345
11408,20180529T15-05,64834
11409,20180529T14-05,62792
11410,20180529T13-05,60034
11411,20180529T12-05,56962
11412,20180529T11-05,53093
11413,20180529T10-05,48945
11414,20180529T09-05,45212
11415,20180529T08-05,42241
11416,20180529T07-05,40345
11417,20180529T06-05,38323
11418,20180529T05-05,37051
11419,20180529T04-05,37276
11420,20180529T03-05,38470
11421,20180529T02-05,40373
11422,20180529T01-05,43196
11423,20180529T00-05,46957
11424,20180528T23-05,51516
11425,20180528T22-05,55666
11426,20180528T21-05,57749
11427,20180528T20-05,60003
11428,20180528T19-05,62146
11429,20180528T18-05,63426
11430,20180528T17-05,63491
11431,20180528T16-05,62725
11432,20180528T15-05,61351
11433,20180528T14-05,59562
11434,20180528T13-05,57061
11435,20180528T12-05,53713
11436,20180528T11-05,49635
11437,20180528T10-05,45017
11438,20180528T09-05,40442
11439,20180528T08-05,37195
11440,20180528T07-05,36234
11441,20180528T06-05,36404
11442,20180528T05-05,36417
11443,20180528T04-05,37140
11444,20180528T03-05,38520
11445,20180528T02-05,40610
11446,20180528T01-05,43334
11447,20180528T00-05,46792
11448,20180527T23-05,50551
11449,20180527T22-05,53860
11450,20180527T21-05,55655
11451,20180527T20-05,57896
11452,20180527T19-05,60086
11453,20180527T18-05,61245
11454,20180527T17-05,61594
11455,20180527T16-05,61203
11456,20180527T15-05,59937
11457,20180527T14-05,57960
11458,20180527T13-05,55074
11459,20180527T12-05,51493
11460,20180527T11-05,47323
11461,20180527T10-05,43114
11462,20180527T09-05,38962
11463,20180527T08-05,35436
11464,20180527T07-05,34523
11465,20180527T06-05,34873
11466,20180527T05-05,35456
11467,20180527T04-05,36395
11468,20180527T03-05,37884
11469,20180527T02-05,39829
11470,20180527T01-05,42455
11471,20180527T00-05,45768
11472,20180526T23-05,49362
11473,20180526T22-05,52717
11474,20180526T21-05,55559
11475,20180526T20-05,58446
11476,20180526T19-05,61150
11477,20180526T18-05,62427
11478,20180526T17-05,61983
11479,20180526T16-05,61113
11480,20180526T15-05,59570
11481,20180526T14-05,57315
11482,20180526T13-05,54397
11483,20180526T12-05,51135
11484,20180526T11-05,47569
11485,20180526T10-05,43504
11486,20180526T09-05,39449
11487,20180526T08-05,36209
11488,20180526T07-05,35081
11489,20180526T06-05,35034
11490,20180526T05-05,35059
11491,20180526T04-05,35754
11492,20180526T03-05,36988
11493,20180526T02-05,38781
11494,20180526T01-05,41103
11495,20180526T00-05,44179
11496,20180525T23-05,47634
11497,20180525T22-05,50658
11498,20180525T21-05,52580
11499,20180525T20-05,54644
11500,20180525T19-05,57043
11501,20180525T18-05,58776
11502,20180525T17-05,59194
11503,20180525T16-05,58764
11504,20180525T15-05,58280
11505,20180525T14-05,57790
11506,20180525T13-05,56254
11507,20180525T12-05,53621
11508,20180525T11-05,50247
11509,20180525T10-05,46656
11510,20180525T09-05,43515
11511,20180525T08-05,40991
11512,20180525T07-05,39391
11513,20180525T06-05,37133
11514,20180525T05-05,35883
11515,20180525T04-05,36115
11516,20180525T03-05,37027
11517,20180525T02-05,38737
11518,20180525T01-05,41258
11519,20180525T00-05,44781
11520,20180524T23-05,48985
11521,20180524T22-05,52771
11522,20180524T21-05,54706
11523,20180524T20-05,56610
11524,20180524T19-05,58725
11525,20180524T18-05,59951
11526,20180524T17-05,59969
11527,20180524T16-05,59265
11528,20180524T15-05,58157
11529,20180524T14-05,56418
11530,20180524T13-05,53993
11531,20180524T12-05,51222
11532,20180524T11-05,48026
11533,20180524T10-05,44796
11534,20180524T09-05,42050
11535,20180524T08-05,40167
11536,20180524T07-05,38745
11537,20180524T06-05,36132
11538,20180524T05-05,34629
11539,20180524T04-05,34752
11540,20180524T03-05,35623
11541,20180524T02-05,37078
11542,20180524T01-05,39341
11543,20180524T00-05,42729
11544,20180523T23-05,46999
11545,20180523T22-05,50899
11546,20180523T21-05,52725
11547,20180523T20-05,54450
11548,20180523T19-05,56429
11549,20180523T18-05,57529
11550,20180523T17-05,57445
11551,20180523T16-05,56353
11552,20180523T15-05,54950
11553,20180523T14-05,53291
11554,20180523T13-05,51201
11555,20180523T12-05,49264
11556,20180523T11-05,47191
11557,20180523T10-05,44648
11558,20180523T09-05,42047
11559,20180523T08-05,39909
11560,20180523T07-05,38281
11561,20180523T06-05,35785
11562,20180523T05-05,34374
11563,20180523T04-05,34338
11564,20180523T03-05,35247
11565,20180523T02-05,36776
11566,20180523T01-05,39010
11567,20180523T00-05,42468
11568,20180522T23-05,46694
11569,20180522T22-05,50625
11570,20180522T21-05,52442
11571,20180522T20-05,53859
11572,20180522T19-05,55699
11573,20180522T18-05,56857
11574,20180522T17-05,57190
11575,20180522T16-05,56712
11576,20180522T15-05,55605
11577,20180522T14-05,53791
11578,20180522T13-05,51489
11579,20180522T12-05,48956
11580,20180522T11-05,46067
11581,20180522T10-05,43146
11582,20180522T09-05,40792
11583,20180522T08-05,38976
11584,20180522T07-05,37539
11585,20180522T06-05,34716
11586,20180522T05-05,33120
11587,20180522T04-05,32905
11588,20180522T03-05,33637
11589,20180522T02-05,34932
11590,20180522T01-05,37035
11591,20180522T00-05,40113
11592,20180521T23-05,44146
11593,20180521T22-05,47671
11594,20180521T21-05,49288
11595,20180521T20-05,50618
11596,20180521T19-05,52361
11597,20180521T18-05,53425
11598,20180521T17-05,53754
11599,20180521T16-05,52982
11600,20180521T15-05,51735
11601,20180521T14-05,50187
11602,20180521T13-05,48117
11603,20180521T12-05,45920
11604,20180521T11-05,43602
11605,20180521T10-05,41085
11606,20180521T09-05,38987
11607,20180521T08-05,37509
11608,20180521T07-05,36126
11609,20180521T06-05,33213
11610,20180521T05-05,31405
11611,20180521T04-05,31005
11612,20180521T03-05,31463
11613,20180521T02-05,32502
11614,20180521T01-05,34328
11615,20180521T00-05,36896
11616,20180520T23-05,40201
11617,20180520T22-05,43066
11618,20180520T21-05,43981
11619,20180520T20-05,44572
11620,20180520T19-05,45927
11621,20180520T18-05,46788
11622,20180520T17-05,46810
11623,20180520T16-05,46641
11624,20180520T15-05,46436
11625,20180520T14-05,46044
11626,20180520T13-05,45248
11627,20180520T12-05,43933
11628,20180520T11-05,42073
11629,20180520T10-05,40171
11630,20180520T09-05,37907
11631,20180520T08-05,35855
11632,20180520T07-05,35275
11633,20180520T06-05,35351
11634,20180520T05-05,35631
11635,20180520T04-05,36365
11636,20180520T03-05,37581
11637,20180520T02-05,39213
11638,20180520T01-05,41475
11639,20180520T00-05,44319
11640,20180519T23-05,47229
11641,20180519T22-05,50028
11642,20180519T21-05,51586
11643,20180519T20-05,53112
11644,20180519T19-05,55302
11645,20180519T18-05,56756
11646,20180519T17-05,57155
11647,20180519T16-05,56707
11648,20180519T15-05,55542
11649,20180519T14-05,53883
11650,20180519T13-05,51718
11651,20180519T12-05,49370
11652,20180519T11-05,46636
11653,20180519T10-05,43697
11654,20180519T09-05,40741
11655,20180519T08-05,37900
11656,20180519T07-05,36725
11657,20180519T06-05,36341
11658,20180519T05-05,36324
11659,20180519T04-05,37054
11660,20180519T03-05,38399
11661,20180519T02-05,40187
11662,20180519T01-05,42706
11663,20180519T00-05,45712
11664,20180518T23-05,49281
11665,20180518T22-05,52778
11666,20180518T21-05,55063
11667,20180518T20-05,57255
11668,20180518T19-05,60240
11669,20180518T18-05,62407
11670,20180518T17-05,63156
11671,20180518T16-05,62388
11672,20180518T15-05,60713
11673,20180518T14-05,58274
11674,20180518T13-05,55326
11675,20180518T12-05,52338
11676,20180518T11-05,49172
11677,20180518T10-05,45914
11678,20180518T09-05,43025
11679,20180518T08-05,41045
11680,20180518T07-05,39680
11681,20180518T06-05,37163
11682,20180518T05-05,36018
11683,20180518T04-05,36217
11684,20180518T03-05,37284
11685,20180518T02-05,39257
11686,20180518T01-05,41841
11687,20180518T00-05,45562
11688,20180517T23-05,50218
11689,20180517T22-05,54650
11690,20180517T21-05,57250
11691,20180517T20-05,59162
11692,20180517T19-05,61914
11693,20180517T18-05,63626
11694,20180517T17-05,63681
11695,20180517T16-05,62210
11696,20180517T15-05,60092
11697,20180517T14-05,57378
11698,20180517T13-05,54146
11699,20180517T12-05,50876
11700,20180517T11-05,47501
11701,20180517T10-05,44296
11702,20180517T09-05,41396
11703,20180517T08-05,39328
11704,20180517T07-05,38006
11705,20180517T06-05,35594
11706,20180517T05-05,34331
11707,20180517T04-05,34411
11708,20180517T03-05,35506
11709,20180517T02-05,37324
11710,20180517T01-05,39875
11711,20180517T00-05,43642
11712,20180516T23-05,48330
11713,20180516T22-05,52957
11714,20180516T21-05,55527
11715,20180516T20-05,57809
11716,20180516T19-05,60397
11717,20180516T18-05,61515
11718,20180516T17-05,61177
11719,20180516T16-05,59842
11720,20180516T15-05,57972
11721,20180516T14-05,55268
11722,20180516T13-05,51987
11723,20180516T12-05,48809
11724,20180516T11-05,45913
11725,20180516T10-05,43032
11726,20180516T09-05,40427
11727,20180516T08-05,38710
11728,20180516T07-05,37550
11729,20180516T06-05,35010
11730,20180516T05-05,33641
11731,20180516T04-05,33640
11732,20180516T03-05,34515
11733,20180516T02-05,36129
11734,20180516T01-05,38437
11735,20180516T00-05,41777
11736,20180515T23-05,46203
11737,20180515T22-05,50395
11738,20180515T21-05,52722
11739,20180515T20-05,54057
11740,20180515T19-05,56421
11741,20180515T18-05,58422
11742,20180515T17-05,59232
11743,20180515T16-05,58378
11744,20180515T15-05,56560
11745,20180515T14-05,54287
11746,20180515T13-05,51556
11747,20180515T12-05,48813
11748,20180515T11-05,46190
11749,20180515T10-05,43752
11750,20180515T09-05,41737
11751,20180515T08-05,40393
11752,20180515T07-05,39352
11753,20180515T06-05,36665
11754,20180515T05-05,35192
11755,20180515T04-05,35319
11756,20180515T03-05,36200
11757,20180515T02-05,37722
11758,20180515T01-05,39994
11759,20180515T00-05,43280
11760,20180514T23-05,47590
11761,20180514T22-05,51838
11762,20180514T21-05,53998
11763,20180514T20-05,55173
11764,20180514T19-05,57450
11765,20180514T18-05,58869
11766,20180514T17-05,59088
11767,20180514T16-05,58160
11768,20180514T15-05,56759
11769,20180514T14-05,54816
11770,20180514T13-05,52444
11771,20180514T12-05,50123
11772,20180514T11-05,47767
11773,20180514T10-05,45201
11774,20180514T09-05,43159
11775,20180514T08-05,41623
11776,20180514T07-05,40388
11777,20180514T06-05,37584
11778,20180514T05-05,35999
11779,20180514T04-05,35800
11780,20180514T03-05,36544
11781,20180514T02-05,37817
11782,20180514T01-05,39975
11783,20180514T00-05,43274
11784,20180513T23-05,47284
11785,20180513T22-05,50633
11786,20180513T21-05,51910
11787,20180513T20-05,52725
11788,20180513T19-05,54508
11789,20180513T18-05,55493
11790,20180513T17-05,55364
11791,20180513T16-05,54537
11792,20180513T15-05,53014
11793,20180513T14-05,51134
11794,20180513T13-05,49122
11795,20180513T12-05,46727
11796,20180513T11-05,44202
11797,20180513T10-05,41283
11798,20180513T09-05,38007
11799,20180513T08-05,35260
11800,20180513T07-05,34400
11801,20180513T06-05,34408
11802,20180513T05-05,34603
11803,20180513T04-05,35312
11804,20180513T03-05,36433
11805,20180513T02-05,38014
11806,20180513T01-05,40241
11807,20180513T00-05,43090
11808,20180512T23-05,46133
11809,20180512T22-05,48851
11810,20180512T21-05,50345
11811,20180512T20-05,51690
11812,20180512T19-05,53784
11813,20180512T18-05,55056
11814,20180512T17-05,55183
11815,20180512T16-05,54361
11816,20180512T15-05,52989
11817,20180512T14-05,51338
11818,20180512T13-05,49448
11819,20180512T12-05,47350
11820,20180512T11-05,44714
11821,20180512T10-05,41835
11822,20180512T09-05,38810
11823,20180512T08-05,36123
11824,20180512T07-05,35010
11825,20180512T06-05,34471
11826,20180512T05-05,34215
11827,20180512T04-05,34623
11828,20180512T03-05,35634
11829,20180512T02-05,37254
11830,20180512T01-05,39466
11831,20180512T00-05,42467
11832,20180511T23-05,45651
11833,20180511T22-05,48379
11834,20180511T21-05,50028
11835,20180511T20-05,51435
11836,20180511T19-05,53802
11837,20180511T18-05,55461
11838,20180511T17-05,55675
11839,20180511T16-05,54651
11840,20180511T15-05,53260
11841,20180511T14-05,51549
11842,20180511T13-05,49365
11843,20180511T12-05,47285
11844,20180511T11-05,45047
11845,20180511T10-05,42652
